frame,timestamp,t_sim_s,scenario_id,environment,speed_kmph,snr_db,doppler_hz,carrier_frequency_hz,bandwidth_hz,channel_profile,delay_spread_taps,num_paths,modulation,doppler_scale,detector,waveform,strategy,mode,policy,scenario_seed,payload_seed,channel_seed,noise_seed,payload_sum,chan_checksum,frequency_offset_hz,phase_offset_rad,timing_offset_samples,predicted_waveform,confidence,confidence_band,predicted_OTFS_BER,predicted_ODDM_BER,predicted_OTFS_ACS,predicted_ODDM_ACS,predicted_OTFS_throughput,predicted_ODDM_throughput,predicted_OTFS_CQI,predicted_ODDM_CQI,uncertainty_ACS_OTFS,uncertainty_ACS_ODDM,selected_waveform,previous_waveform,switched,switch_reason,ai_error,fallback_used,fallback_reason,BER,SER,PER,throughput_bps,spectral_efficiency,CQI,wall_clock_ms,detector_time_ms,latency_ms_modeled,packet_loss,recovery_rate,ACS,tp_cap_bps,se_cap,actual_BER_OTFS,actual_ACS_OTFS,actual_BER_ODDM,actual_ACS_ODDM,actual_TP_OTFS,actual_TP_ODDM,oracle_waveform,oracle_BER,oracle_ACS,ACS_regret,BER_regret,relative_BER_regret,decision_correct,error_flag,error_message,master_seed,policy_version,experiment_id,modulation_label
31,2026-08-25 16:04:01,30,A,Highway,111.8,14.85,828.721463181187,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260854,202608261,100031,979,2.05660586991468,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,45.9323,36.8802,,0,1,0.976910226444845,900000.0,2,0.0,0.976910226444845,0.0,0.957222875887149,900000,898245.614035088,OTFS,0.0,0.976910226444845,0.0,0.0,,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
32,2026-08-25 16:04:04,31,A,Highway,107.5,14.99,796.847560751141,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260855,202608262,100032,969,1.91150559249439,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0046875,0.009375,1,0.0,0.0,12,38.2008,31.6983,,1,0,0.302387135094372,900000.0,2,0.0046875,0.302387135094372,0.0119791666666667,0.243093691262874,0,0.0,OTFS,0.0046875,0.302387135094372,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
33,2026-08-25 16:04:07,32,A,Highway,98.3,14.17,728.652234621741,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260856,202608263,100033,923,2.60050898843688,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,41.1733,34.1321,,0,1,0.978060775997322,900000.0,2,0.0,0.978060775997322,0.0005208333333333,0.3439851898791,900000,0.0,OTFS,0.0,0.978060775997322,0.0,0.0,,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
34,2026-08-25 16:04:10,33,A,Highway,89.1,12.95,660.456908492341,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260857,202608264,100034,998,3.15937043746528,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,25.2593,17.3888,,0,1,0.985422843098788,900000.0,2,0.0,0.985422843098788,0.0,0.950152294102773,900000,898245.614035088,OTFS,0.0,0.985422843098788,0.0,0.0,,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
35,2026-08-25 16:04:14,34,A,Highway,84.8,11.79,628.583006062295,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260858,202608265,100035,979,2.54357324653557,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.194270833333333,0.353125,1,0.0,0.0,4,51.4197,44.4616,,1,0,0.149716555242709,900000.0,2,0.194270833333333,0.149716555242709,0.1046875,0.153073346756239,0,0.0,ODDM,0.1046875,0.153073346756239,0.0033567915135305,0.0895833333333333,0.855721393034826,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
36,2026-08-25 16:04:17,35,A,Highway,87.6,10.82,649.338105319069,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260859,202608266,100036,973,2.37248812248778,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0010416666666666,0.0020833333333333,1,0.0,0.0,15,30.5547,24.6293,,1,0,0.362674714118942,900000.0,2,0.0010416666666666,0.362674714118942,0.0036458333333333,0.285705154363866,0,0.0,OTFS,0.0010416666666666,0.362674714118942,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
37,2026-08-25 16:04:21,36,A,Highway,95.4,10.15,707.155881820082,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260860,202608267,100037,974,2.13464626770565,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.119791666666667,0.223958333333333,1,0.0,0.0,5,39.3338,33.6063,,1,0,0.172931612007741,900000.0,2,0.119791666666667,0.172931612007741,0.107291666666667,0.14794559008488,0,0.0,OTFS,0.107291666666667,0.172931612007741,0.0,0.0125,0.116504854368932,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
38,2026-08-25 16:04:24,37,A,Highway,103.1,9.8,764.232404776211,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260861,202608268,100038,979,2.68274238531814,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0088541666666666,0.0177083333333333,1,0.0,0.0,11,37.5215,29.0548,,1,0,0.282014043752287,900000.0,2,0.0088541666666666,0.282014043752287,0.0067708333333333,0.262434710352169,0,0.0,OTFS,0.0067708333333333,0.282014043752287,0.0,0.0020833333333333,0.307692307692308,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
39,2026-08-25 16:04:27,38,A,Highway,105.9,9.78,784.987504032984,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260862,202608269,100039,982,2.05997811649224,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0473958333333333,0.0916666666666667,1,0.0,0.0,7,57.4242,48.1902,,1,0,0.203765506539748,900000.0,2,0.0473958333333333,0.203765506539748,0.0177083333333333,0.227153893803438,0,0.0,ODDM,0.0177083333333333,0.227153893803438,0.0233883872636897,0.0296875,1.67647058823529,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
40,2026-08-25 16:04:31,39,A,Highway,101.6,10.03,753.113601602939,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260863,202608270,100040,958,3.01431097572362,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0510416666666667,0.0989583333333333,1,0.0,0.0,7,35.049,28.7274,,1,0,0.210456676945518,900000.0,2,0.0510416666666667,0.210456676945518,0.0411458333333333,0.186951972964866,0,0.0,OTFS,0.0411458333333333,0.210456676945518,0.0,0.0098958333333333,0.240506329113924,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
41,2026-08-25 16:04:34,40,A,Highway,92.4,10.24,684.918275473539,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260864,202608271,100041,966,2.79055502075482,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0104166666666667,0.0208333333333333,1,0.0,0.0,10,29.8207,22.05,,1,0,0.272155655185501,900000.0,2,0.0104166666666667,0.272155655185501,0.0052083333333333,0.272803317125485,0,0.0,ODDM,0.0052083333333333,0.272803317125485,0.0006476619399841,0.0052083333333333,1.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
42,2026-08-25 16:04:37,41,A,Highway,83.2,9.69,616.722949344139,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260865,202608272,100042,948,2.77869681301578,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0010416666666666,0.0020833333333333,1,0.0,0.0,15,26.3082,18.6929,,1,0,0.365338336296619,900000.0,2,0.0010416666666666,0.365338336296619,0.0,0.949749940543391,0,898245.614035088,ODDM,0.0,0.949749940543391,0.584411604246772,0.0010416666666666,,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
43,2026-08-25 16:04:41,42,A,Highway,78.9,9.29,584.849046914093,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260866,202608273,100043,981,2.89166316375506,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,28.2015,21.9444,,0,1,0.983358321180617,900000.0,2,0.0,0.983358321180617,0.0,0.956698046501503,900000,898245.614035088,OTFS,0.0,0.983358321180617,0.0,0.0,,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
44,2026-08-25 16:04:44,43,A,Highway,81.7,9.05,605.604146170867,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260867,202608274,100044,933,2.58603297204419,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0119791666666667,0.0239583333333333,1,0.0,0.0,10,50.9937,41.6305,,1,0,0.261273876486862,900000.0,2,0.0119791666666667,0.261273876486862,0.0098958333333333,0.247992217395071,0,0.0,OTFS,0.0098958333333333,0.261273876486862,0.0,0.0020833333333333,0.210526315789474,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
45,2026-08-25 16:04:47,44,A,Highway,89.4,9.01,662.680669126995,4000000000,480000,EVA,1,9,4,2.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260868,202608275,100045,944,2.96251207841516,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0072916666666666,0.0145833333333333,1,0.0,0.0,11,49.1726,41.668,,1,0,0.280241976368692,900000.0,2,0.0072916666666666,0.280241976368692,0.0104166666666667,0.248072829679469,0,0.0,OTFS,0.0072916666666666,0.280241976368692,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,QPSK
46,2026-08-25 16:04:51,45,A,Urban,53.4,12.15,197.914696484237,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260869,202608276,100046,1867,2.12454336702813,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.121354166666667,0.417708333333333,1,0.0,0.0,7,52.9735,45.0357,,1,0,0.18800175745338,1800000.0,4,0.121354166666667,0.18800175745338,0.294791666666667,0.139591896430392,0,0.0,OTFS,0.121354166666667,0.18800175745338,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
47,2026-08-25 16:04:54,46,A,Urban,54.4,12.47,201.620964208661,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260870,202608277,100047,1965,2.02487266819765,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.107552083333333,0.38125,1,0.0,0.0,7,62.4953,54.4454,,1,0,0.186517349509618,1800000.0,4,0.107552083333333,0.186517349509618,0.252604166666667,0.13934376572597,0,0.0,OTFS,0.107552083333333,0.186517349509618,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
48,2026-08-25 16:04:57,47,A,Urban,54.6,12.95,202.362217753546,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260871,202608278,100048,1920,2.64298641019877,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.04765625,0.183333333333333,1,0.0,0.0,9,62.135,55.724,,1,0,0.22076108324395,1800000.0,4,0.04765625,0.22076108324395,0.187239583333333,0.155715451189333,0,0.0,OTFS,0.04765625,0.22076108324395,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
49,2026-08-25 16:05:00,48,A,Urban,53.7,13.55,199.026576801564,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260872,202608279,100049,1918,2.38653173313399,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.113802083333333,0.398958333333333,1,0.0,0.0,7,30.6898,24.1502,,1,0,0.197952535426739,1800000.0,4,0.113802083333333,0.197952535426739,0.24921875,0.142773519521707,0,0.0,OTFS,0.113802083333333,0.197952535426739,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
50,2026-08-25 16:05:04,49,A,Urban,51.4,13.48,190.502161035389,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260873,202608280,100050,1895,2.76055966760534,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0153645833333333,0.0604166666666667,1,0.0,0.0,11,66.08,55.2232,,1,0,0.261434125220195,1800000.0,4,0.0153645833333333,0.261434125220195,0.129427083333333,0.174084770862307,0,0.0,OTFS,0.0153645833333333,0.261434125220195,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
51,2026-08-25 16:05:07,50,A,Urban,47.6,13.23,176.418343682578,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260874,202608281,100051,1936,2.21873941988275,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.00234375,0.009375,1,0.0,0.0,15,40.2439,33.4636,,1,0,0.344180086052854,1800000.0,4,0.00234375,0.344180086052854,0.0322916666666667,0.220068021398021,0,0.0,OTFS,0.00234375,0.344180086052854,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
52,2026-08-25 16:05:11,51,A,Urban,42.7,13.22,158.257631832901,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260875,202608282,100052,1851,2.46912066006085,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.270833333333333,0.721875,1,0.0,0.0,5,43.1449,37.5717,,1,0,0.156510608328816,1800000.0,4,0.270833333333333,0.156510608328816,0.36875,0.125085708150862,0,0.0,OTFS,0.270833333333333,0.156510608328816,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
53,2026-08-25 16:05:14,52,A,Urban,37.1,13.51,137.502532576127,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260876,202608283,100053,1954,2.52552697347087,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.158854166666667,0.514583333333333,1,0.0,0.0,6,76.2239,67.1639,,1,0,0.164766935249398,1800000.0,4,0.158854166666667,0.164766935249398,0.267708333333333,0.132692410507958,0,0.0,OTFS,0.158854166666667,0.164766935249398,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
54,2026-08-25 16:05:18,53,A,Urban,31.5,14.1,116.747433319353,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260877,202608284,100054,1896,2.31111519650905,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0635416666666667,0.2375,1,0.0,0.0,8,84.1046,75.8036,,1,0,0.198325887346815,1800000.0,4,0.0635416666666667,0.198325887346815,0.208072916666667,0.15466942715031,0,0.0,OTFS,0.0635416666666667,0.198325887346815,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
55,2026-08-25 16:05:21,54,A,Urban,26.5,14.96,98.2160946972337,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260878,202608285,100055,1889,2.84313813798755,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.15234375,0.517708333333333,1,0.0,0.0,7,55.016,50.1256,,1,0,0.181880158233967,1800000.0,4,0.15234375,0.181880158233967,0.26171875,0.138339982247714,0,0.0,OTFS,0.15234375,0.181880158233967,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
56,2026-08-25 16:05:24,55,A,Urban,22.7,16.01,84.1322773444228,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260879,202608286,100056,1911,2.09544616893651,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0182291666666667,0.0708333333333333,1,0.0,0.0,11,47.531,42.0821,,1,0,0.263493206290428,1800000.0,4,0.0182291666666667,0.263493206290428,0.120052083333333,0.173300954305166,0,0.0,OTFS,0.0182291666666667,0.263493206290428,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
57,2026-08-25 16:05:27,56,A,Urban,20.4,17.13,75.6078615782478,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260880,202608287,100057,1860,2.67072528760928,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0072916666666666,0.0291666666666667,1,0.0,0.0,13,36.5219,29.6703,,1,0,0.305261685410377,1800000.0,4,0.0072916666666666,0.305261685410377,0.07421875,0.189333514591456,0,0.0,OTFS,0.0072916666666666,0.305261685410377,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
58,2026-08-25 16:05:31,57,A,Urban,19.5,17.95,72.2722206262663,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260881,202608288,100058,1907,1.97551576174911,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0010416666666666,0.0041666666666666,1,0.0,0.0,15,35.1736,29.8005,,1,0,0.360417997474535,1800000.0,4,0.0010416666666666,0.360417997474535,0.0174479166666667,0.241213675472235,0,0.0,OTFS,0.0010416666666666,0.360417997474535,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
59,2026-08-25 16:05:34,58,A,Urban,19.8,17.71,73.3841009435935,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260882,202608289,100059,1926,1.75345848769835,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0002604166666666,0.0010416666666666,1,0.0,0.0,15,43.6134,38.1456,,1,0,0.381982867026471,1800000.0,4,0.0002604166666666,0.381982867026471,0.0057291666666666,0.28581294400335,0,0.0,OTFS,0.0002604166666666,0.381982867026471,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
60,2026-08-25 16:05:37,59,A,Urban,20.7,17.31,76.719741895575,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260883,202608290,100060,1884,2.93635078149145,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0002604166666666,0.0010416666666666,1,0.0,0.0,15,28.8374,23.9121,,1,0,0.3880781667407,1800000.0,4,0.0002604166666666,0.3880781667407,0.00703125,0.275574693730394,0,0.0,OTFS,0.0002604166666666,0.3880781667407,0.0,0.0,0.0,,0,,20260823.0,phase3,A_fixed_otfs_20260823.0,16QAM
1,2026-08-25 16:02:22,0,A,Urban,21.3,12.48,78.9435025302293,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260824,202608231,100001,953,2.85677550621526,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,115.0015,91.371,,0,1,0.956894467248858,898245.614035088,2,0.0,0.972769620784313,0.0,0.956894467248858,900000,898245.614035088,OTFS,0.0,0.972769620784313,0.0158751535354547,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
2,2026-08-25 16:02:25,1,A,Urban,23.3,12.81,86.3560379790771,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260825,202608232,100002,953,2.75092586780906,0,0,0,,,,,,,,,,,,,,,ODDM,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,98.2348,82.3549,,0,1,0.95981461616372,898245.614035088,2,0.0,0.976876303993106,0.0,0.95981461616372,900000,898245.614035088,OTFS,0.0,0.976876303993106,0.0170616878293866,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
3,2026-08-25 16:02:28,2,A,Urban,24.9,13.49,92.2860663381554,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260826,202608233,100003,959,2.05920287982526,0,0,0,,,,,,,,,,,,,,,ODDM,0,,,0,,0.0140625,0.0270833333333333,1,0.0,0.0,10,126.2766,97.6834,,1,0,0.238523755998537,898245.614035088,2,0.0130208333333333,0.265343487092863,0.0140625,0.238523755998537,0,0.0,OTFS,0.0130208333333333,0.265343487092863,0.0268197310943256,0.0010416666666666,0.08,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
4,2026-08-25 16:02:31,3,A,Urban,26.1,14.48,96.7335876074641,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260827,202608234,100004,924,2.36994913157138,0,0,0,,,,,,,,,,,,,,,ODDM,0,,,0,,0.0072916666666666,0.0145833333333333,1,0.0,0.0,11,120.7038,96.7971,,1,0,0.260681096894572,898245.614035088,2,0.003125,0.323237169492676,0.0072916666666666,0.260681096894572,0,0.0,OTFS,0.003125,0.323237169492676,0.0625560725981039,0.0041666666666666,1.33333333333333,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
5,2026-08-25 16:02:35,4,A,Urban,26.5,15.69,98.2160946972337,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260828,202608235,100005,914,1.90866906493955,0,0,0,,,,,,,,,,,,,,,ODDM,0,,,0,,0.0098958333333333,0.0197916666666667,1,0.0,0.0,10,128.5219,102.5413,,1,0,0.24341007131326,898245.614035088,2,0.0140625,0.257299098970032,0.0098958333333333,0.24341007131326,0,0.0,OTFS,0.0098958333333333,0.257299098970032,0.0138890276567716,0.0,0.0,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
6,2026-08-25 16:02:38,5,A,Urban,26.2,16.98,97.1042143799065,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260829,202608236,100006,985,2.89307410024442,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,136.8983,113.883,,0,1,0.95015288824884,898245.614035088,2,0.0,0.981001450535067,0.0,0.95015288824884,900000,898245.614035088,OTFS,0.0,0.981001450535067,0.0308485622862267,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
7,2026-08-25 16:02:42,6,A,Urban,25.1,17.99,93.0273198830402,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260830,202608237,100007,962,3.07570640912842,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,110.2221,86.0385,,0,1,0.95860563983944,898245.614035088,2,0.0,0.97310648625598,0.0,0.95860563983944,900000,898245.614035088,OTFS,0.0,0.97310648625598,0.0145008464165397,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
8,2026-08-25 16:02:45,7,A,Urban,23.2,17.95,85.9854112066348,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260831,202608238,100008,976,2.42415340078645,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0020833333333333,0.0041666666666666,1,0.0,0.0,13,102.5521,86.0813,,1,0,0.306742856542132,898245.614035088,2,0.0,0.970232096899639,0.0020833333333333,0.306742856542132,900000,0.0,OTFS,0.0,0.970232096899639,0.663489240357507,0.0020833333333333,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
9,2026-08-25 16:02:48,8,A,Urban,20.7,17.71,76.719741895575,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260832,202608239,100009,945,2.74798957881985,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,135.7888,117.1463,,0,1,0.949237100250932,898245.614035088,2,0.0,0.985418992920233,0.0,0.949237100250932,900000,898245.614035088,OTFS,0.0,0.985418992920233,0.0361818926693007,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
10,2026-08-25 16:02:51,9,A,Urban,17.9,17.31,66.342192267188,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260833,202608240,100010,985,3.50896733020769,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,107.5165,93.3488,,0,1,0.956271310687877,898245.614035088,2,0.0,0.977244410207071,0.0,0.956271310687877,900000,898245.614035088,OTFS,0.0,0.977244410207071,0.0209730995191941,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
11,2026-08-25 16:02:55,10,A,Urban,14.9,16.76,55.2233890939163,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260834,202608241,100011,990,1.41379355333706,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0234375,0.0458333333333333,1,0.0,0.0,8,110.4027,94.8262,,1,0,0.210162934067888,898245.614035088,2,0.0182291666666667,0.24432565210682,0.0234375,0.210162934067888,0,0.0,OTFS,0.0182291666666667,0.24432565210682,0.0341627180389324,0.0052083333333333,0.285714285714286,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
12,2026-08-25 16:02:58,11,A,Urban,12.1,16.1,44.8458394655293,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260835,202608242,100012,948,2.60307548755954,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,898245.614035088,1.87134502923977,15,116.6907,92.3475,,0,1,0.956586025713417,898245.614035088,2,0.0,0.979013689676581,0.0,0.956586025713417,900000,898245.614035088,OTFS,0.0,0.979013689676581,0.022427663963164,0.0,,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
13,2026-08-25 16:03:01,12,A,Urban,10.0,15.38,37.0626772442391,4000000000,480000,EVA,1,9,4,1.0,LMMSE,ODDM,fixed_oddm,FULL,phase3,20260823,20260836,202608243,100013,932,2.05053275459047,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0020833333333333,0.0041666666666666,1,0.0,0.0,13,94.5252,79.9154,,1,0,0.308778750029991,898245.614035088,2,0.0010416666666666,0.358155518559951,0.0020833333333333,0.308778750029991,0,0.0,OTFS,0.0010416666666666,0.358155518559951,0.0493767685299601,0.0010416666666666,1.0,,0,,20260823.0,phase3,A_fixed_oddm_20260823.0,QPSK
